CHR	start     	end       	length    	
Chr03	32957510  	32957609  	99        
Chr03	33119036  	33119211  	175       
Chr03	34016436  	34016437  	116       
Chr03	34294936  	34295049  	113       
Chr03	34371119  	34371255  	136       
Chr03	34378177  	34378178  	118       
Chr03	34633989  	34634102  	113       
Chr03	34644429  	34644430  	100       
Chr03	34664605  	34664606  	116       
Chr03	35042151  	35042250  	99        
Chr03	35083789  	35083937  	148       
Chr03	35161224  	35161225  	236       
Chr03	35308540  	35308658  	118       
Chr03	35974883  	35974884  	140       
Chr03	36025180  	36025306  	126       
Chr03	36084041  	36084151  	110       
Chr03	37499154  	37499155  	139       
Chr03	38004767  	38004867  	100       
Chr03	38139690  	38139790  	100       
Chr03	38275100  	38275225  	125       
Chr03	38557966  	38557967  	100       
Chr03	38938241  	38938341  	100       
Chr03	39009181  	39009182  	89        
Chr03	39011800  	39011950  	150       
Chr03	39056050  	39056156  	106       
Chr03	39056939  	39056940  	123       
Chr03	39094754  	39094755  	98        
Chr03	39097147  	39097255  	108       
Chr03	39100043  	39100044  	67        
Chr03	39153996  	39154137  	141       
Chr03	39160187  	39160301  	114       
Chr03	39248199  	39248376  	177       
Chr03	40233198  	40233199  	110       
Chr03	41104888  	41105052  	164       
Chr03	41489950  	41490064  	114       
Chr03	41524180  	41524181  	108       
Chr03	41558909  	41559011  	102       
Chr03	42437004  	42437005  	131       
Chr03	42452322  	42452449  	127       
Chr03	42922552  	42922683  	131       
Chr03	43196701  	43196702  	103       
Chr03	44159192  	44159193  	162       
Chr03	44448337  	44448423  	86        
Chr03	44642273  	44642274  	99        
Chr03	44688463  	44688562  	99        
Chr03	44725384  	44725533  	149       
Chr03	44952299  	44952300  	105       
Chr03	45367444  	45367445  	152       
Chr04	418202    	418323    	121       
Chr04	1087997   	1088097   	100       
Chr04	2401406   	2401407   	99        
Chr04	2780374   	2780474   	100       
Chr04	3189978   	3190074   	96        
Chr04	3473105   	3473106   	129       
Chr04	3516975   	3517093   	118       
Chr04	3595680   	3595681   	161       
Chr04	3746717   	3746886   	169       
Chr04	4946311   	4946400   	89        
Chr04	7029126   	7029127   	141       
Chr04	7100619   	7100719   	100       
Chr04	7354418   	7354520   	102       
Chr04	8166213   	8166214   	119       
Chr04	8741716   	8741717   	144       
Chr04	8846700   	8846792   	92        
Chr04	9622277   	9622415   	138       
Chr04	9718569   	9718570   	117       
Chr04	10670213  	10670312  	99        
Chr04	10697074  	10697189  	115       
Chr04	11177901  	11177902  	86        
Chr04	12190656  	12190760  	104       
Chr04	12204680  	12204681  	118       
Chr04	12261674  	12261675  	106       
Chr04	12389542  	12389621  	79        
Chr04	12701571  	12701713  	142       
Chr04	12794859  	12795007  	148       
Chr04	13500404  	13500502  	98        
Chr04	15195389  	15195390  	125       
Chr04	41999713  	41999714  	106       
Chr04	42001626  	42001768  	142       
Chr04	42024232  	42024360  	128       
Chr04	42150885  	42151054  	169       
Chr04	45952313  	45952456  	143       
Chr04	46088135  	46088136  	140       
Chr04	46141291  	46141292  	110       
Chr04	46146705  	46146791  	86        
Chr04	46151027  	46151028  	96        
Chr04	46235963  	46235964  	106       
Chr04	47015937  	47016037  	100       
Chr04	47361979  	47361980  	115       
Chr04	47864865  	47864958  	93        
Chr04	48239255  	48239407  	152       
Chr04	48254648  	48254649  	125       
Chr04	48269176  	48269177  	97        
Chr04	48347086  	48347188  	102       
Chr04	49184385  	49184520  	135       
Chr04	49467607  	49467608  	104       
Chr04	49646969  	49647079  	110       
Chr04	49876216  	49876217  	144       
Chr04	50671171  	50671172  	128       
Chr04	51592379  	51592453  	74        
Chr05	114257    	114378    	121       
Chr05	399018    	399074    	56        
Chr05	555019    	555118    	99        
Chr05	562356    	562357    	135       
Chr05	5181085   	5181189   	104       
Chr05	5323969   	5324125   	156       
Chr05	22224964  	22224965  	151       
Chr05	27288193  	27288194  	77        
Chr05	27978936  	27979036  	100       
Chr05	28212409  	28212502  	93        
Chr05	29033986  	29033987  	87        
Chr05	29711174  	29711330  	156       
Chr05	30491313  	30491314  	147       
Chr05	31151836  	31151837  	100       
Chr05	31230927  	31231030  	103       
Chr05	32047843  	32047943  	100       
Chr05	32594503  	32594504  	147       
Chr05	33191325  	33191420  	95        
Chr05	33951441  	33951442  	152       
Chr05	34014843  	34014941  	98        
Chr05	34450362  	34450461  	99        
Chr05	34655123  	34655124  	101       
Chr05	34748470  	34748561  	91        
Chr05	35111609  	35111704  	95        
Chr05	35128001  	35128091  	90        
Chr05	36990280  	36990281  	77        
Chr05	37115303  	37115436  	133       
Chr05	37799175  	37799176  	113       
Chr05	37889118  	37889119  	100       
Chr05	38041340  	38041440  	100       
Chr05	38688816  	38688817  	99        
Chr05	38721804  	38721805  	151       
Chr05	38908190  	38908290  	100       
Chr05	40325580  	40325695  	115       
Chr05	40597962  	40598097  	135       
Chr05	41255949  	41256043  	94        
Chr06	479688    	479841    	153       
Chr06	717117    	717118    	99        
Chr06	912777    	912877    	100       
Chr06	1051323   	1051451   	128       
Chr06	1117832   	1117833   	103       
Chr06	1244800   	1244954   	154       
Chr06	1350732   	1350733   	61        
Chr06	1448911   	1449063   	152       
Chr06	1515405   	1515566   	161       
Chr06	1831002   	1831003   	108       
Chr06	2984514   	2984515   	100       
Chr06	3023353   	3023492   	139       
Chr06	3663864   	3663865   	128       
Chr06	4426446   	4426546   	100       
Chr06	5509554   	5509668   	114       
Chr06	5951164   	5951165   	86        
Chr06	8079486   	8079487   	144       
Chr06	8535862   	8535994   	132       
Chr06	8929969   	8930075   	106       
Chr06	9130703   	9130801   	98        
Chr06	9219221   	9219337   	116       
Chr06	10705732  	10705799  	67        
Chr06	11982791  	11982792  	49        
Chr06	12029507  	12029619  	112       
Chr06	12727901  	12727902  	91        
Chr06	12757834  	12757835  	99        
Chr06	12929274  	12929374  	100       
Chr06	13667567  	13667568  	104       
Chr06	13669656  	13669770  	114       
Chr06	14001452  	14001553  	101       
Chr06	14077254  	14077351  	97        
Chr06	14231274  	14231275  	63        
Chr06	14414172  	14414287  	115       
Chr06	14427407  	14427526  	119       
Chr06	14505124  	14505125  	131       
Chr06	14731456  	14731603  	147       
Chr06	15067629  	15067630  	103       
Chr06	15167104  	15167105  	140       
Chr06	16446063  	16446153  	90        
Chr06	16846519  	16846520  	90        
Chr06	17432934  	17432935  	91        
Chr06	17513335  	17513491  	156       
Chr06	17920488  	17920662  	174       
Chr06	17939574  	17939674  	100       
Chr06	18426072  	18426233  	161       
Chr06	18734349  	18734350  	56        
Chr06	18783333  	18783334  	146       
Chr06	19122358  	19122446  	88        
Chr06	19658300  	19658400  	100       
Chr06	19759073  	19759219  	146       
Chr06	20231296  	20231407  	111       
Chr06	21032901  	21032902  	94        
Chr06	21102514  	21102612  	98        
Chr06	21255120  	21255232  	112       
Chr06	21263096  	21263097  	162       
Chr06	22007097  	22007098  	139       
Chr06	22605949  	22606095  	146       
Chr06	23030326  	23030327  	104       
Chr06	25607218  	25607349  	131       
Chr06	26264837  	26264969  	132       
Chr06	26560839  	26560840  	170       
Chr06	27707941  	27707942  	100       
Chr06	28004527  	28004661  	134       
Chr06	28554927  	28555088  	161       
Chr06	28821338  	28821339  	99        
Chr06	28877390  	28877520  	130       
Chr06	28882002  	28882003  	153       
Chr06	39195315  	39195316  	76        
Chr06	39233184  	39233284  	100       
Chr06	39322978  	39322979  	100       
Chr06	39784682  	39784841  	159       
Chr06	39871478  	39871581  	103       
Chr06	39946845  	39946846  	100       
Chr06	40107344  	40107461  	117       
Chr06	40339032  	40339153  	121       
Chr06	40404148  	40404149  	102       
Chr06	40414097  	40414098  	100       
Chr06	40464603  	40464712  	109       
Chr06	40971445  	40971589  	144       
Chr06	41610804  	41610805  	105       
Chr06	41632193  	41632295  	102       
Chr06	41982539  	41982540  	133       
Chr06	44011167  	44011168  	92        
Chr06	45500725  	45500868  	143       
Chr06	45947752  	45947890  	138       
Chr06	46275651  	46275849  	198       
Chr06	46766571  	46766709  	138       
Chr06	46861731  	46861732  	83        
Chr06	47478670  	47478785  	115       
Chr06	47864747  	47864887  	140       
Chr06	48499825  	48499826  	96        
Chr06	48624534  	48624643  	109       
Chr06	48719640  	48719772  	132       
Chr06	48745371  	48745471  	100       
Chr06	49310999  	49311000  	160       
Chr06	49593016  	49593116  	100       
Chr06	49628053  	49628156  	103       
Chr06	49647480  	49647481  	127       
Chr06	49957099  	49957210  	111       
Chr06	50032416  	50032417  	110       
Chr06	50102634  	50102635  	123       
Chr06	50171273  	50171430  	157       
Chr06	50564050  	50564051  	99        
Chr06	51000095  	51000205  	110       
Chr06	51026972  	51027125  	153       
Chr06	51027556  	51027670  	114       
Chr06	51028618  	51028619  	185       
Chr06	51218089  	51218159  	70        
Chr06	51235957  	51236094  	137       
Chr07	124893    	124894    	106       
Chr07	212055    	212230    	175       
Chr07	305587    	305588    	155       
Chr07	810110    	810212    	102       
Chr07	937703    	937838    	135       
Chr07	1092305   	1092306   	88        
Chr07	2639765   	2639766   	66        
Chr07	3313193   	3313333   	140       
Chr07	3904849   	3904850   	99        
Chr07	4999858   	4999973   	115       
Chr07	5252579   	5252704   	125       
Chr07	6007547   	6007548   	106       
Chr07	6350389   	6350390   	100       
Chr07	6352482   	6352629   	147       
Chr07	6441412   	6441504   	92        
Chr07	7060830   	7060831   	114       
Chr07	7084649   	7084749   	100       
Chr07	8319952   	8320046   	94        
Chr07	9118909   	9118910   	82        
Chr07	9500545   	9500654   	109       
Chr07	10872821  	10872957  	136       
Chr07	10904429  	10904430  	73        
Chr07	13605547  	13605689  	142       
Chr07	14984007  	14984008  	159       
Chr07	15037400  	15037513  	113       
Chr07	15201070  	15201184  	114       
Chr07	15374574  	15374575  	110       
Chr07	15743238  	15743239  	107       
Chr07	16117239  	16117376  	137       
Chr07	16551816  	16551890  	74        
Chr07	16883988  	16883989  	150       
Chr07	17698634  	17698768  	134       
Chr07	17699378  	17699379  	94        
Chr07	17752605  	17752606  	141       
Chr07	17798437  	17798537  	100       
Chr07	19226272  	19226273  	102       
Chr07	19260191  	19260192  	137       
Chr07	20279586  	20279686  	100       
Chr07	20479794  	20479935  	141       
Chr07	23705003  	23705125  	122       
Chr07	24953428  	24953567  	139       
Chr07	25233890  	25233891  	124       
Chr07	25642478  	25642578  	100       
Chr07	26443178  	26443298  	120       
Chr07	27082996  	27083112  	116       
Chr07	27808621  	27808715  	94        
Chr07	35992956  	35993072  	116       
Chr07	36522829  	36522830  	100       
Chr07	36571354  	36571355  	100       
Chr07	36718997  	36719155  	158       
Chr07	37091214  	37091215  	93        
Chr07	37176401  	37176402  	215       
Chr07	37304647  	37304747  	100       
Chr07	37331117  	37331227  	110       
Chr07	37493800  	37493900  	100       
Chr07	37619942  	37620042  	100       
Chr07	38143751  	38143752  	134       
Chr07	38323023  	38323024  	44        
Chr07	40302086  	40302158  	72        
Chr07	40356664  	40356789  	125       
Chr07	40473995  	40473996  	100       
Chr07	41832875  	41832968  	93        
Chr07	42357186  	42357187  	142       
Chr07	42593995  	42593996  	148       
Chr07	42687749  	42687881  	132       
Chr07	42876508  	42876509  	139       
Chr08	268456    	268601    	145       
Chr08	1925106   	1925251   	145       
Chr08	2330620   	2330621   	146       
Chr08	2566999   	2567116   	117       
Chr08	2597960   	2598080   	120       
Chr08	3134442   	3134443   	136       
Chr08	4316427   	4316428   	105       
Chr08	4652187   	4652296   	109       
Chr08	4706453   	4706551   	98        
Chr08	7722986   	7723102   	116       
Chr08	7775514   	7775607   	93        
Chr08	8883070   	8883071   	97        
Chr08	9352491   	9352492   	135       
Chr08	9465815   	9465901   	86        
Chr08	10451883  	10451952  	69        
Chr08	10651337  	10651338  	105       
Chr08	10991911  	10992060  	149       
Chr08	11282356  	11282357  	101       
Chr08	12393904  	12394004  	100       
Chr08	12429047  	12429149  	102       
Chr08	14929216  	14929386  	170       
Chr08	15133622  	15133743  	121       
Chr08	16952882  	16952978  	96        
Chr08	16969466  	16969548  	82        
Chr08	19076116  	19076117  	147       
Chr08	19582495  	19582571  	76        
Chr08	19691631  	19691632  	109       
Chr08	19698574  	19698575  	163       
Chr08	19987780  	19987859  	79        
Chr08	21166273  	21166274  	162       
Chr08	22901266  	22901267  	64        
Chr08	22910957  	22911093  	136       
Chr08	27438010  	27438011  	95        
Chr08	43741865  	43741993  	128       
Chr08	44621621  	44621751  	130       
Chr08	44716126  	44716218  	92        
Chr08	44796348  	44796349  	92        
Chr08	46093792  	46093924  	132       
Chr08	46178481  	46178559  	78        
Chr08	46687883  	46687884  	100       
Chr08	47717957  	47718069  	112       
Chr09	613073    	613074    	100       
Chr09	1399543   	1399625   	82        
Chr09	1650337   	1650488   	151       
Chr09	1807854   	1807855   	126       
Chr09	1871973   	1871974   	117       
Chr09	2565720   	2565879   	159       
Chr09	3141946   	3141947   	131       
Chr09	4153829   	4153918   	89        
Chr09	4839802   	4839871   	69        
Chr09	4871992   	4871993   	124       
Chr09	5379861   	5379862   	102       
Chr09	5380323   	5380436   	113       
Chr09	5525435   	5525535   	100       
Chr09	6111448   	6111449   	130       
Chr09	6515096   	6515197   	101       
Chr09	7289682   	7289793   	111       
Chr09	7290484   	7290485   	97        
Chr09	10744844  	10745025  	181       
Chr09	18985958  	18985959  	95        
Chr09	21573438  	21573439  	92        
Chr09	21590705  	21590828  	123       
Chr09	28659026  	28659027  	149       
Chr09	30032267  	30032477  	210       
Chr09	30883406  	30883521  	115       
Chr09	31203823  	31203824  	103       
Chr09	31907230  	31907231  	95        
Chr09	32172160  	32172268  	108       
Chr09	36240902  	36241048  	146       
Chr09	36947388  	36947389  	100       
Chr09	37168085  	37168185  	100       
Chr09	37275822  	37275823  	100       
Chr09	37340734  	37340735  	171       
Chr09	37527309  	37527441  	132       
Chr09	37561908  	37561909  	89        
Chr09	37612760  	37612860  	100       
Chr09	38592427  	38592541  	114       
Chr09	38777933  	38778046  	113       
Chr09	39257437  	39257539  	102       
Chr09	39395776  	39395943  	167       
Chr09	39401248  	39401249  	93        
Chr09	40249162  	40249163  	91        
Chr09	40287122  	40287219  	97        
Chr09	41580319  	41580390  	71        
Chr09	41721996  	41722140  	144       
Chr09	42019701  	42019808  	107       
Chr09	42125281  	42125433  	152       
Chr09	42717361  	42717362  	111       
Chr09	42725900  	42725960  	60        
Chr09	43974989  	43974990  	87        
Chr09	44093707  	44093708  	110       
Chr09	44147345  	44147484  	139       
Chr09	45154113  	45154114  	124       
Chr09	45313986  	45314111  	125       
Chr09	45429317  	45429470  	153       
Chr09	47040157  	47040158  	127       
Chr09	47233332  	47233333  	104       
Chr09	47395212  	47395367  	155       
Chr09	47395363  	47395461  	98        
Chr09	47562434  	47562435  	149       
Chr09	48030487  	48030645  	158       
Chr09	48085320  	48085321  	105       
Chr09	48086007  	48086008  	88        
Chr09	48195988  	48196088  	100       
Chr09	48461299  	48461300  	146       
Chr09	48733917  	48734033  	116       
Chr09	49101124  	49101218  	94        
Chr09	49447571  	49447572  	104       
Chr09	49470410  	49470544  	134       
Chr09	49888425  	49888529  	104       
Chr10	1533190   	1533191   	141       
Chr10	1572509   	1572510   	100       
Chr10	2428026   	2428132   	106       
Chr10	3450852   	3450916   	64        
Chr10	3471749   	3471750   	97        
Chr10	3936370   	3936471   	101       
Chr10	4077100   	4077101   	142       
Chr10	4129593   	4129594   	130       
Chr10	4216878   	4217024   	146       
Chr10	4322344   	4322431   	87        
Chr10	5211045   	5211046   	99        
Chr10	5535636   	5535775   	139       
Chr10	5930439   	5930440   	115       
Chr10	9244430   	9244520   	90        
Chr10	9271938   	9272026   	88        
Chr10	9414148   	9414149   	109       
Chr10	9537386   	9537532   	146       
Chr10	10255053  	10255194  	141       
Chr10	10351632  	10351730  	98        
Chr10	10992366  	10992367  	100       
Chr10	17198294  	17198472  	178       
Chr10	22040518  	22040519  	151       
Chr10	33042514  	33042515  	62        
Chr10	33405278  	33405432  	154       
Chr10	33993686  	33993687  	104       
Chr10	34067448  	34067449  	101       
Chr10	35567350  	35567415  	65        
Chr10	35586967  	35586968  	85        
Chr10	37254480  	37254577  	97        
Chr10	37425360  	37425473  	113       
Chr10	38874506  	38874643  	137       
Chr10	39242761  	39242884  	123       
Chr10	39457049  	39457149  	100       
Chr10	40310071  	40310162  	91        
Chr10	42166712  	42166713  	168       
Chr10	42458990  	42459093  	103       
Chr10	42963925  	42963926  	157       
Chr10	43026733  	43026890  	157       
Chr10	43139580  	43139679  	99        
Chr10	43442215  	43442216  	100       
Chr10	43801627  	43801628  	108       
Chr10	43846382  	43846474  	92        
Chr10	44611566  	44611662  	96        
Chr10	44615827  	44615985  	158       
Chr10	44755606  	44755713  	107       
Chr10	45723752  	45723753  	101       
Chr10	47244498  	47244499  	112       
Chr10	48049864  	48049991  	127       
Chr10	48482931  	48483047  	116       
Chr10	48661212  	48661213  	120       
Chr10	48670209  	48670315  	106       
Chr10	48757184  	48757296  	112       
Chr10	48901721  	48901722  	83        
Chr10	48923979  	48924078  	99        
Chr10	49022858  	49022859  	124       
Chr10	50005081  	50005082  	116       
Chr10	50021806  	50021897  	91        
Chr10	50183618  	50183619  	154       
Chr10	50532171  	50532271  	100       
Chr11	1240429   	1240553   	124       
Chr11	1652997   	1652998   	83        
Chr11	2119230   	2119231   	109       
Chr11	4394652   	4394727   	75        
Chr11	5282159   	5282257   	98        
Chr11	5297719   	5297847   	128       
Chr11	5832492   	5832592   	100       
Chr11	5833543   	5833544   	148       
Chr11	5920809   	5920810   	103       
Chr11	7360917   	7361076   	159       
Chr11	7399760   	7399761   	174       
Chr11	8091790   	8091791   	127       
Chr11	8158416   	8158518   	102       
Chr11	11303409  	11303562  	153       
Chr11	15474093  	15474269  	176       
Chr11	15716981  	15717083  	102       
Chr11	16239823  	16239944  	121       
Chr11	16967622  	16967623  	147       
Chr11	17183362  	17183520  	158       
Chr11	26241011  	26241111  	100       
Chr11	26333478  	26333579  	101       
Chr11	26932073  	26932198  	125       
Chr11	26952883  	26952884  	152       
Chr11	27026686  	27026687  	101       
Chr11	29031054  	29031145  	91        
Chr11	29223267  	29223268  	212       
Chr11	29311570  	29311571  	99        
Chr11	29614218  	29614349  	131       
Chr11	29793206  	29793207  	105       
Chr11	29942925  	29943043  	118       
Chr11	30265798  	30265942  	144       
Chr11	32477188  	32477189  	102       
Chr11	32772752  	32772753  	95        
Chr11	33766892  	33767024  	132       
Chr11	34721752  	34721905  	153       
Chr12	87938     	87939     	100       
Chr12	99673     	99762     	89        
Chr12	318029    	318030    	131       
Chr12	418993    	419115    	122       
Chr12	598492    	598578    	86        
Chr12	837027    	837028    	143       
Chr12	925603    	925712    	109       
Chr12	1071770   	1071862   	92        
Chr12	1076165   	1076166   	146       
Chr12	1329945   	1330078   	133       
Chr12	1448416   	1448508   	92        
Chr12	1655005   	1655006   	118       
Chr12	3377166   	3377167   	103       
Chr12	3860637   	3860714   	77        
Chr12	4011445   	4011618   	173       
Chr12	4183779   	4183780   	114       
Chr12	5643413   	5643524   	111       
Chr12	15738496  	15738497  	97        
Chr12	16683269  	16683270  	110       
Chr12	17332332  	17332463  	131       
Chr12	17888627  	17888688  	61        
Chr12	21245050  	21245051  	121       
Chr12	28149918  	28150033  	115       
Chr12	33831754  	33831755  	157       
Chr12	34851143  	34851237  	94        
Chr12	35377267  	35377367  	100       
Chr12	35468177  	35468178  	108       
Chr12	36350837  	36350954  	117       
Chr12	37059671  	37059805  	134       
Chr12	37266214  	37266333  	119       
Chr12	37305998  	37305999  	91        
Chr12	37930343  	37930492  	149       
Chr12	38103875  	38103876  	111       
Chr12	38176040  	38176041  	149       
Chr12	39017507  	39017604  	97        
Chr13	925035    	925036    	196       
Chr13	1031618   	1031795   	177       
Chr13	1044468   	1044569   	101       
Chr13	1116167   	1116168   	138       
Chr13	1146560   	1146711   	151       
Chr13	1657650   	1657758   	108       
Chr13	2171159   	2171256   	97        
Chr13	2195465   	2195466   	151       
Chr13	6073534   	6073640   	106       
Chr13	14777541  	14777692  	151       
Chr13	14849073  	14849074  	110       
Chr13	14986113  	14986244  	131       
Chr13	15077579  	15077713  	134       
Chr13	15181707  	15181807  	100       
Chr13	15277884  	15277951  	67        
Chr13	16595411  	16595412  	147       
Chr13	16703903  	16703904  	100       
Chr13	17125266  	17125366  	100       
Chr13	19035392  	19035393  	158       
Chr13	20109362  	20109511  	149       
Chr13	20110412  	20110543  	131       
Chr13	22748021  	22748022  	192       
Chr13	23502200  	23502201  	91        
Chr13	24005878  	24006023  	145       
Chr13	24039244  	24039390  	146       
Chr13	24086495  	24086496  	109       
Chr13	24609292  	24609380  	88        
Chr13	24838500  	24838605  	105       
Chr13	24866002  	24866003  	119       
Chr13	24882286  	24882348  	62        
Chr13	24995854  	24995855  	157       
Chr13	25114119  	25114120  	105       
Chr13	25462931  	25463045  	114       
Chr13	25494743  	25494744  	97        
Chr13	25581811  	25581939  	128       
Chr13	26152732  	26152855  	123       
Chr13	26696092  	26696093  	100       
Chr13	26926240  	26926241  	107       
Chr13	27307300  	27307429  	129       
Chr13	28294174  	28294260  	86        
Chr13	28305777  	28305778  	129       
Chr13	28326358  	28326462  	104       
Chr13	28419276  	28419277  	106       
Chr13	28507754  	28507755  	114       
