CHR	start     	end       	length    
Chr01	13940683  	13958071  	17388     
Chr01	13949045  	13949388  	343       
Chr01	13953173  	13953517  	344       
Chr01	13954202  	13954603  	401       
Chr01	13956257  	13956640  	383       
Chr01	13957695  	13958068  	373       
Chr01	13958431  	13958838  	407       
Chr01	13960265  	13963064  	2799      
Chr01	13960561  	13965810  	5249      
Chr01	13961219  	13961611  	392       
Chr01	13961727  	13962060  	333       
Chr01	13963007  	13963042  	35        
Chr01	13963170  	13965810  	2640      
Chr01	13965506  	13969211  	3705      
Chr01	13965931  	13967558  	1627      
Chr01	14062273  	14062683  	410       
Chr01	14196182  	14196297  	115       
Chr01	14220789  	14220818  	29        
Chr01	14223723  	55420515  	41196792  
Chr01	14319206  	14320175  	969       
Chr01	14367112  	14367480  	368       
Chr01	14379008  	14381319  	2311      
Chr01	14383112  	14390760  	7648      
Chr01	14384560  	14387951  	3391      
Chr01	14385338  	14388112  	2774      
Chr01	14386571  	14386596  	25        
Chr01	14400719  	14400818  	99        
Chr01	14419669  	14420033  	364       
Chr01	14430311  	14446767  	16456     
Chr01	14439819  	14440172  	353       
Chr01	14458572  	14458626  	54        
Chr01	14483456  	14484549  	1093      
Chr01	14581884  	14597201  	15317     
Chr01	14643509  	14643808  	299       
Chr01	14674905  	14674925  	20        
Chr01	14709473  	14709725  	252       
Chr01	14784787  	14784812  	25        
Chr01	14786122  	14788455  	2333      
Chr01	14786733  	14786758  	25        
Chr01	14786748  	14791090  	4342      
Chr01	14786920  	14788004  	1084      
Chr01	14787146  	14789324  	2178      
Chr01	14787358  	14792040  	4682      
Chr01	14787856  	14788162  	306       
Chr01	14788145  	14796054  	7909      
Chr01	14788188  	14791750  	3562      
Chr01	14788161  	14790143  	1982      
Chr01	14788436  	14791064  	2628      
Chr01	14789034  	14789803  	769       
Chr01	14790214  	14791765  	1551      
Chr01	14790322  	14791041  	719       
Chr01	14792296  	14792699  	403       
Chr01	14809189  	14809252  	63        
Chr01	14836873  	14840141  	3268      
Chr01	14839090  	14841237  	2147      
Chr01	14839711  	14840825  	1114      
Chr01	14843403  	14843758  	355       
Chr01	14843946  	14845041  	1095      
Chr01	14844195  	14845554  	1359      
Chr01	14845004  	14845546  	542       
Chr01	14846388  	14846446  	58        
Chr01	14863023  	14866562  	3539      
Chr01	14875120  	14876387  	1267      
Chr01	14888436  	14888506  	70        
Chr01	14927261  	14928406  	1145      
Chr01	14931448  	14932311  	863       
Chr01	14936087  	14938713  	2626      
Chr01	14937086  	14939397  	2311      
Chr01	14937630  	14938134  	504       
Chr01	14938224  	14942487  	4263      
Chr01	14938995  	14939371  	376       
Chr01	14939381  	14942433  	3052      
Chr01	14952104  	14995757  	43653     
Chr01	14952218  	14952598  	380       
Chr01	14952456  	14952856  	400       
Chr01	14989566  	14989929  	363       
Chr01	14989782  	14996936  	7154      
Chr01	14991079  	14996932  	5853      
Chr01	14996531  	14996929  	398       
Chr01	15114729  	15115075  	346       
Chr01	15115341  	15115528  	187       
Chr01	15115384  	15137144  	21760     
Chr01	15186781  	15186809  	28        
Chr01	15211412  	15212084  	672       
Chr01	15237260  	15237625  	365       
Chr01	15304785  	15305185  	400       
Chr01	15314060  	15314477  	417       
Chr01	15448407  	15448461  	54        
Chr01	15685956  	15687012  	1056      
Chr01	15701220  	15816163  	114943    
Chr01	15701426  	15703599  	2173      
Chr01	15702996  	15817288  	114292    
Chr01	15703060  	15841601  	138541    
Chr01	15703759  	15704091  	332       
Chr01	15705774  	15706104  	330       
Chr01	15705867  	15834741  	128874    
Chr01	15705877  	15705989  	112       
Chr01	15706375  	15718422  	12047     
Chr01	15706380  	15710760  	4380      
Chr01	15709778  	15719095  	9317      
Chr01	15714800  	15754990  	40190     
Chr01	15717617  	15717984  	367       
Chr01	15733884  	39031373  	23297489  
Chr01	15748219  	15844579  	96360     
Chr01	15772950  	15783104  	10154     
Chr01	15781338  	15797273  	15935     
Chr01	15781346  	16152691  	371345    
Chr01	15781365  	15781924  	559       
Chr01	15781407  	16158062  	376655    
Chr01	15781402  	15783111  	1709      
Chr01	15783455  	16158037  	374582    
Chr01	15790398  	15790781  	383       
Chr01	15796791  	15797180  	389       
Chr01	15823890  	15824277  	387       
Chr01	15833733  	15840892  	7159      
Chr01	15834491  	15840925  	6434      
Chr01	15835094  	15840846  	5752      
Chr01	15835773  	15840007  	4234      
Chr01	15839390  	15843079  	3689      
Chr01	15839363  	15842438  	3075      
Chr01	15841143  	15845245  	4102      
Chr01	15841144  	15915423  	74279     
Chr01	15842267  	15842582  	315       
Chr01	15846481  	16000224  	153743    
Chr01	15846503  	15846819  	316       
Chr01	15851300  	15851724  	424       
Chr01	15851791  	15866026  	14235     
Chr01	15851806  	15859378  	7572      
Chr01	15852893  	15853233  	340       
Chr01	15854214  	15854568  	354       
Chr01	15854403  	16174186  	319783    
Chr01	15858208  	15863180  	4972      
Chr01	15862196  	16019723  	157527    
Chr01	15862502  	15863877  	1375      
Chr01	15867493  	16152706  	285213    
Chr01	15867784  	15868088  	304       
Chr01	15868526  	15975380  	106854    
Chr01	15869588  	15872151  	2563      
Chr01	15870498  	15872997  	2499      
Chr01	15872615  	15872973  	358       
Chr01	15872789  	16002117  	129328    
Chr01	15873586  	15895456  	21870     
Chr01	15895860  	15896637  	777       
Chr01	15913797  	15914958  	1161      
Chr01	15915084  	15915447  	363       
Chr01	15916501  	15970790  	54289     
Chr01	15916503  	15956748  	40245     
Chr01	15923919  	15924277  	358       
Chr01	15954977  	15955360  	383       
Chr01	15961507  	15961870  	363       
Chr01	15962346  	16001185  	38839     
Chr01	15965802  	15970827  	5025      
Chr01	15972610  	15973003  	393       
Chr01	15973234  	16163675  	190441    
Chr01	15973219  	16164218  	190999    
Chr01	15973926  	15974271  	345       
Chr01	15974995  	15975339  	344       
Chr01	15997969  	15999838  	1869      
Chr01	16021837  	16022159  	322       
Chr01	16151918  	16152294  	376       
Chr01	16163819  	16164212  	393       
Chr01	16206238  	16208275  	2037      
Chr01	16221927  	16222009  	82        
Chr01	16340827  	16340887  	60        
Chr01	16395917  	16397853  	1936      
Chr01	16453127  	16453174  	47        
Chr01	16761754  	16761825  	71        
Chr01	16803432  	16803453  	21        
Chr01	16832696  	16834460  	1764      
Chr01	16843234  	16846391  	3157      
Chr01	16963867  	16963926  	59        
Chr01	17034468  	17035098  	630       
Chr01	17104880  	17114120  	9240      
Chr01	17116410  	17116483  	73        
Chr01	17184999  	17185054  	55        
Chr01	17190094  	17190131  	37        
Chr01	17200836  	17201098  	262       
Chr01	17202722  	17202779  	57        
Chr01	17210176  	23934716  	6724540   
Chr01	17262596  	17262980  	384       
Chr01	17430526  	17431542  	1016      
Chr01	17658759  	17658846  	87        
Chr01	17662199  	17663176  	977       
Chr01	17676460  	17684068  	7608      
Chr01	17693187  	17693208  	21        
Chr01	17698761  	17699096  	335       
Chr01	17700031  	17700452  	421       
Chr01	17700074  	22265000  	4564926   
Chr01	17707583  	17707635  	52        
Chr01	17734360  	17734733  	373       
Chr01	17745893  	17746241  	348       
Chr01	17812593  	29222843  	11410250  
Chr01	17838919  	17839280  	361       
Chr01	17842566  	17842938  	372       
Chr01	17901157  	17902641  	1484      
Chr01	17916625  	17924536  	7911      
Chr01	17971131  	17971154  	23        
Chr01	18032050  	18032140  	90        
Chr01	18065317  	19189880  	1124563   
Chr01	18065386  	18065743  	357       
Chr01	18166794  	18167112  	318       
Chr01	18462113  	18462137  	24        
Chr01	18599258  	18599325  	67        
Chr01	18622956  	18632111  	9155      
Chr01	18653103  	18653479  	376       
Chr01	18677350  	18677740  	390       
Chr01	18677894  	18678195  	301       
Chr01	18799146  	18799489  	343       
Chr01	18912291  	18914003  	1712      
Chr01	18934369  	18938483  	4114      
Chr01	18958781  	18958832  	51        
Chr01	19152464  	19153051  	587       
Chr01	19189972  	19190343  	371       
Chr01	19261980  	19262377  	397       
Chr01	19339949  	19340226  	277       
Chr01	19347913  	19348267  	354       
Chr01	19379250  	19446746  	67496     
Chr01	19481922  	19482253  	331       
Chr01	19534868  	19535303  	435       
Chr01	19540040  	19540154  	114       
Chr01	19574993  	19575126  	133       
Chr01	19643685  	19644022  	337       
Chr01	19643696  	19645182  	1486      
Chr01	19708680  	19708705  	25        
Chr01	19754638  	19754992  	354       
Chr01	19829514  	19830997  	1483      
Chr01	19829602  	19829951  	349       
Chr01	19830032  	19830452  	420       
Chr01	19869751  	19887802  	18051     
Chr01	19919682  	19919705  	23        
Chr01	19966555  	19966708  	153       
Chr01	20039749  	20058227  	18478     
Chr01	20042564  	20042958  	394       
Chr01	20047795  	20048201  	406       
Chr01	20078661  	20088389  	9728      
Chr01	20303604  	20304166  	562       
Chr01	20335965  	20336096  	131       
Chr01	20545993  	20546429  	436       
Chr01	20550879  	20551026  	147       
Chr01	20564041  	20564422  	381       
Chr01	20570771  	20571418  	647       
Chr01	20577584  	20578118  	534       
Chr01	20597881  	20599500  	1619      
Chr01	20691654  	20692835  	1181      
Chr01	20697947  	20699579  	1632      
Chr01	20703862  	20703902  	40        
Chr01	20747607  	20764719  	17112     
Chr01	20753370  	39808361  	19054991  
Chr01	20769282  	20778643  	9361      
Chr01	20795732  	20797849  	2117      
Chr01	20823251  	20824964  	1713      
Chr01	20832333  	20832701  	368       
Chr01	20870200  	20870586  	386       
Chr01	21028692  	21037961  	9269      
Chr01	21049425  	21054350  	4925      
Chr01	21053606  	21054296  	690       
Chr01	21053728  	21082147  	28419     
Chr01	21054584  	21083072  	28488     
Chr01	21054626  	21082176  	27550     
Chr01	21081887  	21082288  	401       
Chr01	21082288  	21082655  	367       
Chr01	21087246  	21087603  	357       
Chr01	21096569  	21096593  	24        
Chr01	21116032  	21135209  	19177     
Chr01	21125237  	21125604  	367       
Chr01	21172457  	21191413  	18956     
Chr01	21175354  	21175729  	375       
Chr01	21228183  	21228548  	365       
Chr01	21228416  	21230023  	1607      
Chr01	21228374  	21241924  	13550     
Chr01	21228411  	21230624  	2213      
Chr01	21228399  	21247906  	19507     
Chr01	21228417  	21248656  	20239     
Chr01	21230215  	21237091  	6876      
Chr01	21230688  	21247968  	17280     
Chr01	21230718  	21246231  	15513     
Chr01	21242082  	21248761  	6679      
Chr01	21242072  	21247930  	5858      
Chr01	21242446  	21248660  	6214      
Chr01	21243110  	21243820  	710       
Chr01	21244782  	21245156  	374       
Chr01	21245378  	21245746  	368       
Chr01	21245410  	21246173  	763       
Chr01	21246375  	21247962  	1587      
Chr01	21246352  	21248739  	2387      
Chr01	21249237  	21298955  	49718     
Chr01	21249256  	21291948  	42692     
Chr01	21249357  	21249388  	31        
Chr01	21292277  	21299918  	7641      
Chr01	21293173  	21293504  	331       
Chr01	21293712  	21294091  	379       
Chr01	21303164  	21303533  	369       
Chr01	21334055  	21334113  	58        
Chr01	21360033  	21360058  	25        
Chr01	21398312  	21418315  	20003     
Chr01	21422519  	21440026  	17507     
Chr01	21461971  	21463894  	1923      
Chr01	21498104  	48329517  	26831413  
Chr01	21583766  	21584133  	367       
Chr01	21600430  	22457749  	857319    
Chr01	21620849  	21620934  	85        
Chr01	21634681  	21635087  	406       
Chr01	21647524  	21647586  	62        
Chr01	21648075  	21648470  	395       
Chr01	21673963  	21674933  	970       
Chr01	21681038  	21681065  	27        
Chr01	21902863  	21903089  	226       
Chr01	21921050  	21921173  	123       
Chr01	22038448  	22038490  	42        
Chr01	22068425  	31951043  	9882618   
Chr01	22086214  	22086582  	368       
Chr01	22086801  	22087201  	400       
Chr01	22087312  	22095581  	8269      
Chr01	22087746  	22095116  	7370      
Chr01	22099381  	22117722  	18341     
Chr01	22249999  	22250826  	827       
Chr01	22250007  	22263634  	13627     
Chr01	22250047  	22250405  	358       
Chr01	22251445  	22251566  	121       
Chr01	22263580  	22263629  	49        
Chr01	22265601  	22274563  	8962      
Chr01	22280888  	22283221  	2333      
Chr01	22342932  	22361142  	18210     
Chr01	22350284  	22350655  	371       
Chr01	22376643  	22376867  	224       
Chr01	22448415  	22457739  	9324      
Chr01	22525046  	22525069  	23        
Chr01	22595348  	22595442  	94        
Chr01	22615547  	22616133  	586       
Chr01	22620845  	22630073  	9228      
Chr01	22641872  	22642192  	320       
Chr01	22643752  	22644090  	338       
Chr01	22689687  	33177228  	10487541  
Chr01	22768199  	22777517  	9318      
Chr01	22799792  	22819889  	20097     
Chr01	22816867  	22817274  	407       
Chr01	22898073  	29202449  	6304376   
Chr01	22898127  	22900391  	2264      
Chr01	22911924  	22912261  	337       
Chr01	22961241  	38145304  	15184063  
Chr01	23222681  	23243689  	21008     
Chr01	23481591  	23503349  	21758     
Chr01	23515298  	23515605  	307       
Chr01	23517161  	23517527  	366       
Chr01	23881825  	23882213  	388       
Chr01	23882451  	23882804  	353       
Chr01	24345566  	24345866  	300       
Chr01	25009084  	34115444  	9106360   
Chr01	26034420  	26034526  	106       
Chr01	26485808  	26486255  	447       
Chr01	27269393  	27269436  	43        
Chr01	27279579  	27298776  	19197     
Chr01	27303946  	27308312  	4366      
Chr01	27622318  	27622419  	101       
Chr01	28444134  	28444437  	303       
Chr01	28481005  	28481332  	327       
Chr01	28871289  	28871636  	347       
Chr01	28913674  	28914009  	335       
Chr01	29328700  	29329082  	382       
Chr01	29329014  	29329428  	414       
Chr01	29381098  	29381425  	327       
Chr01	29382120  	29382475  	355       
Chr01	29424828  	29425144  	316       
Chr01	29426466  	29441472  	15006     
Chr01	29441438  	29441465  	27        
Chr01	29441603  	29450889  	9286      
Chr01	29442737  	29446549  	3812      
Chr01	29446629  	29448505  	1876      
Chr01	29446756  	29450896  	4140      
Chr01	29446781  	29449391  	2610      
Chr01	29447612  	29447948  	336       
Chr01	29448150  	29448450  	300       
Chr01	29449124  	29449425  	301       
Chr01	29451259  	29451627  	368       
Chr01	29522315  	29522834  	519       
Chr01	29814035  	29814401  	366       
Chr01	30075055  	30075461  	406       
Chr01	31079456  	31080147  	691       
Chr01	31471428  	31471812  	384       
Chr01	31473848  	31475304  	1456      
Chr01	31664742  	31665116  	374       
Chr01	31949807  	31950153  	346       
Chr01	32987720  	33858582  	870862    
Chr01	33604007  	33604521  	514       
Chr01	33623518  	33628330  	4812      
Chr01	33705095  	33707965  	2870      
Chr01	33728235  	33737834  	9599      
Chr01	33752458  	33752507  	49        
Chr01	33916401  	33916505  	104       
Chr01	33919463  	33919494  	31        
Chr01	34000866  	34001849  	983       
Chr01	34027389  	34027438  	49        
Chr01	34051656  	34071594  	19938     
Chr01	34539041  	34539346  	305       
Chr01	34993969  	34994428  	459       
Chr01	35069623  	35069934  	311       
Chr01	35410740  	35410872  	132       
Chr01	35434770  	35434992  	222       
Chr01	35437428  	35446728  	9300      
Chr01	35583715  	35583806  	91        
Chr01	35678483  	55392918  	19714435  
Chr01	35810970  	35811123  	153       
Chr01	36373244  	36373285  	41        
Chr01	36440260  	36440634  	374       
Chr01	36711993  	36721737  	9744      
Chr01	36738936  	36739294  	358       
Chr01	36997481  	36998087  	606       
Chr01	37026858  	37026895  	37        
Chr01	37065348  	37076370  	11022     
Chr01	37104723  	37104753  	30        
Chr01	37122145  	37122278  	133       
Chr01	37261125  	37276117  	14992     
Chr01	37368177  	37372531  	4354      
Chr01	37405199  	37405224  	25        
Chr01	37667017  	37667107  	90        
Chr01	37730130  	37731505  	1375      
Chr01	37776656  	37776685  	29        
Chr01	38142371  	38143885  	1514      
Chr01	38371970  	38392101  	20131     
Chr01	38426981  	38427081  	100       
Chr01	38433596  	38433649  	53        
Chr01	38527295  	38527555  	260       
Chr01	38601784  	38601884  	100       
Chr01	38620424  	38640602  	20178     
Chr01	38652987  	38653051  	64        
Chr01	38739473  	38739520  	47        
Chr01	38847470  	38848004  	534       
Chr01	38897594  	38967619  	70025     
Chr01	38902397  	38922833  	20436     
Chr01	38950936  	38975178  	24242     
Chr01	38969386  	38971091  	1705      
Chr01	38970259  	38970304  	45        
Chr01	39129577  	39138960  	9383      
Chr01	39206396  	39213164  	6768      
Chr01	39309681  	39310365  	684       
Chr01	39377486  	39377505  	19        
Chr01	39384461  	39384478  	17        
Chr01	39435591  	39436595  	1004      
Chr01	39445844  	39450723  	4879      
Chr01	39473992  	39474203  	211       
Chr01	39634014  	39635270  	1256      
Chr01	39639636  	39640622  	986       
Chr01	39715388  	39715501  	113       
Chr01	39742081  	39742114  	33        
Chr01	39784423  	39784510  	87        
Chr01	39786696  	39790790  	4094      
Chr01	39803858  	39820868  	17010     
Chr01	39809938  	39810304  	366       
Chr01	39861721  	39861764  	43        
Chr01	39865505  	39865574  	69        
Chr01	39882506  	39882844  	338       
Chr01	39886689  	39896332  	9643      
Chr01	39947092  	39956711  	9619      
Chr01	39981948  	39985594  	3646      
Chr01	40014308  	40038079  	23771     
Chr01	40290585  	40291300  	715       
Chr01	40385259  	40385315  	56        
Chr01	40393780  	40417363  	23583     
Chr01	40531641  	40549389  	17748     
Chr01	40538936  	40539338  	402       
Chr01	40586677  	40586924  	247       
Chr01	40647433  	40651064  	3631      
Chr01	40707907  	40708654  	747       
Chr01	40823717  	40871297  	47580     
Chr01	40843176  	40843231  	55        
Chr01	40847480  	40847536  	56        
Chr01	40852092  	43824273  	2972181   
Chr01	40854324  	40895475  	41151     
Chr01	40941022  	40959110  	18088     
Chr01	40995295  	41011405  	16110     
Chr01	41251748  	41252927  	1179      
Chr01	42095556  	42095943  	387       
Chr01	42103913  	42114805  	10892     
Chr01	42108022  	42108808  	786       
Chr01	42118897  	42120994  	2097      
Chr01	42119116  	42137062  	17946     
Chr01	42120569  	42137137  	16568     
Chr01	42120745  	42135263  	14518     
Chr01	42121138  	42137165  	16027     
Chr01	42135480  	42137057  	1577      
Chr01	42145523  	42145630  	107       
Chr01	42377354  	42387420  	10066     
Chr01	42408991  	42411871  	2880      
Chr01	42450075  	42450126  	51        
Chr01	42503142  	42503478  	336       
Chr01	42559613  	42559698  	85        
Chr01	42562574  	42563153  	579       
Chr01	42572487  	42572575  	88        
Chr01	42578574  	42581796  	3222      
Chr01	42604878  	42604941  	63        
Chr01	42608564  	42608591  	27        
Chr01	42627488  	42627887  	399       
Chr01	42646176  	42655424  	9248      
Chr01	42697172  	42707614  	10442     
Chr01	42808998  	42809356  	358       
Chr01	42809402  	42809773  	371       
Chr01	42921100  	42921544  	444       
Chr01	43995489  	44004057  	8568      
Chr01	44006850  	44008794  	1944      
Chr01	45140253  	45140620  	367       
Chr01	45278910  	45278988  	78        
Chr01	46284929  	46287814  	2885      
Chr01	46503784  	49096004  	2592220   
Chr01	46682598  	46688017  	5419      
Chr01	47030447  	47035425  	4978      
Chr01	47299351  	47299661  	310       
Chr01	47436829  	47436982  	153       
Chr01	47499994  	47500145  	151       
Chr01	47955927  	47955960  	33        
Chr01	47972188  	47972251  	63        
Chr01	47975918  	47982611  	6693      
Chr01	48063197  	48069080  	5883      
Chr01	48220729  	48220804  	75        
Chr01	48274675  	48286239  	11564     
Chr01	48328869  	48329199  	330       
Chr01	48508671  	48508751  	80        
Chr01	48561870  	48561956  	86        
Chr01	49474620  	49476552  	1932      
Chr01	49637158  	49637318  	160       
Chr01	49859317  	49859517  	200       
Chr01	49954182  	49954837  	655       
Chr01	50013285  	50013339  	54        
Chr01	50122459  	50122492  	33        
Chr01	50123908  	50124791  	883       
Chr01	50199070  	50204342  	5272      
Chr01	50337142  	50337197  	55        
Chr01	50350892  	50350923  	31        
Chr01	50496280  	50496325  	45        
Chr01	50505986  	50506010  	24        
Chr01	50513497  	50513542  	45        
Chr01	50621590  	50624232  	2642      
Chr01	50659443  	50659621  	178       
Chr01	51513040  	51514459  	1419      
Chr01	51529984  	51530010  	26        
Chr01	51766230  	51769408  	3178      
Chr01	52599330  	52599377  	47        
Chr01	52636027  	52636525  	498       
Chr01	53555244  	53555449  	205       
Chr01	53719648  	53720513  	865       
Chr01	53747103  	53747177  	74        
Chr01	54112051  	54117340  	5289      
Chr01	54160941  	54161291  	350       
Chr01	54240013  	54241818  	1805      
Chr01	54588849  	54588927  	78        
Chr01	54685627  	54685690  	63        
Chr01	55116891  	55117011  	120       
Chr01	55135247  	55135283  	36        
Chr01	55176291  	55176425  	134       
Chr01	55340310  	55340507  	197       
Chr01	55345689  	55345754  	65        
Chr01	55354567  	55354661  	94        
Chr01	55361301  	55362634  	1333      
Chr01	55369581  	55369633  	52        
Chr01	56246370  	56246450  	80        
Chr01	56432350  	56432387  	37        
Chr01	56510741  	56510919  	178       
Chr01	56511767  	56512461  	694       
Chr01	56592411  	56592743  	332       
Chr01	56627082  	56630492  	3410      
Chr01	56738675  	56738804  	129       
Chr01	56739205  	56739546  	341       
Chr01	56761475  	56761978  	503       
Chr01	56803106  	56804482  	1376      
Chr01	56820660  	56820683  	23        
Chr02	231871    	232209    	338       
Chr02	252962    	253011    	49        
Chr02	317577    	317617    	40        
Chr02	360902    	362933    	2031      
Chr02	688066    	688118    	52        
Chr02	777260    	777311    	51        
Chr02	881149    	881168    	19        
Chr02	972017    	972046    	29        
Chr02	1213658   	1214781   	1123      
Chr02	1650207   	1650685   	478       
Chr02	2540666   	2752544   	211878    
Chr02	2613336   	2613460   	124       
Chr02	2713715   	2713743   	28        
Chr02	2720891   	47750187  	45029296  
Chr02	2738167   	2738191   	24        
Chr02	2752392   	2752499   	107       
Chr02	2932544   	2932738   	194       
Chr02	3031817   	3031857   	40        
Chr02	3050082   	3053757   	3675      
Chr02	3066923   	3069607   	2684      
Chr02	3147209   	3147305   	96        
Chr02	3159192   	3159285   	93        
Chr02	3246557   	3246596   	39        
Chr02	3390520   	3390540   	20        
Chr02	3398019   	3398061   	42        
Chr02	3523683   	3523741   	58        
Chr02	3607905   	3609610   	1705      
Chr02	3610359   	3610406   	47        
Chr02	3612649   	3612942   	293       
Chr02	3794126   	3795075   	949       
Chr02	3824156   	3824228   	72        
Chr02	3854953   	3855014   	61        
Chr02	3868969   	3869007   	38        
Chr02	4024449   	4024511   	62        
Chr02	4088198   	4088255   	57        
Chr02	4122423   	4122503   	80        
Chr02	4260215   	4260284   	69        
Chr02	4883294   	4883319   	25        
Chr02	4884573   	4884599   	26        
Chr02	4969143   	4969207   	64        
Chr02	5025162   	5025188   	26        
Chr02	5037214   	5037302   	88        
Chr02	5167112   	5167215   	103       
Chr02	5212227   	5212253   	26        
Chr02	5299951   	5300606   	655       
Chr02	5411349   	5411387   	38        
Chr02	5416233   	5416267   	34        
Chr02	5663090   	5663152   	62        
Chr02	6047495   	6047555   	60        
Chr02	6288970   	6289265   	295       
Chr02	6326358   	6326398   	40        
Chr02	6326895   	6326919   	24        
Chr02	6402771   	45443444  	39040673  
